t (ms);Axis_1 [1] Default\P-Parameter\P-0-0048 Effective velocity command value(U/min );Axis_1 [1] Default\S-Parameter\S-0-0040 Velocity feedback value(U/min );Axis_1 [1] Default\P-Parameter\P-0-0038 Torque-generating current, command value(A eff);Axis_1 [1] Default\S-Parameter\S-0-0347 Velocity error(U/min )
-283;0;-1,4877;1,555;1,4877;
-282,5;0;-0,2289;1,55;0,2289;
-282;0;0,8583;1,549;-0,8583;
-281,5;0;1,1444;1,542;-1,1444;
-281;0;-0,6294;1,54;0,6294;
-280,5;0;0,3433;1,538;-0,3433;
-280;0;-1,4305;1,539;1,4305;
-279,5;0;-1,1444;1,543;1,1444;
-279;0;1,1444;1,554;-1,1444;
-278,5;0;0,5722;1,539;-0,5722;
-278;0;2,346;1,532;-2,346;
-277,5;0;0;1,534;0;
-277;0;-0,9155;1,549;0,9155;
-276,5;0;-1,545;1,551;1,545;
-276;0;0,4005;1,544;-0,4005;
-275,5;0;1,2016;1,523;-1,2016;
-275;0;1,4305;1,529;-1,4305;
-274,5;0;-0,9727;1,534;0,9727;
-274;0;-0,6866;1,554;0,6866;
-273,5;0;0,9727;1,56;-0,9727;
-273;0;-0,2289;1,551;0,2289;
-272,5;0;0,9727;1,546;-0,9727;
-272;0;-0,3433;1,53;0,3433;
-271,5;0;-1,0872;1,534;1,0872;
-271;0;-0,9155;1,546;0,9155;
-270,5;0;-0,7439;1,556;0,7439;
-270;0;0,5722;1,551;-0,5722;
-269,5;0;-0,1144;1,537;0,1144;
-269;0;0,515;1,542;-0,515;
-268,5;0;0;1,535;0;
-268;0;0,0572;1,535;-0,0572;
-267,5;0;-0,7439;1,537;0,7439;
-267;0;1,03;1,547;-1,03;
-266,5;0;-0,1144;1,534;0,1144;
-266;0;-0,1717;1,534;0,1717;
-265,5;0;1,3161;1,543;-1,3161;
-265;0;-0,7439;1,549;0,7439;
-264,5;0;1,545;1,555;-1,545;
-264;0;2,2888;1,546;-2,2888;
-263,5;0;1,3161;1,538;-1,3161;
-263;0;-0,4578;1,54;0,4578;
-262,5;0;-1,7738;1,543;1,7738;
-262;0;-0,4578;1,56;0,4578;
-261,5;0;-0,2289;1,557;0,2289;
-261;0;0,8583;1,541;-0,8583;
-260,5;0;2,4605;1,532;-2,4605;
-260;0;-0,2289;1,533;0,2289;
-259,5;0;-1,545;1,542;1,545;
-259;0;-0,2861;1,554;0,2861;
-258,5;0;1,4877;1,55;-1,4877;
-258;0;0,2861;1,538;-0,2861;
-257,5;0;-1,1444;1,526;1,1444;
-257;0;-0,1144;1,537;0,1144;
-256,5;0;-0,4005;1,544;0,4005;
-256;0;-0,4005;1,542;0,4005;
-255,5;0;-0,1144;1,538;0,1144;
-255;0;0,8011;1,542;-0,8011;
-254,5;0;-0,6294;1,541;0,6294;
-254;0;-1,0872;1,543;1,0872;
-253,5;0;-0,515;1,549;0,515;
-253;0;-0,0572;1,542;0,0572;
-252,5;0;1,4877;1,548;-1,4877;
-252;0;0,9155;1,542;-0,9155;
-251,5;0;1,545;1,544;-1,545;
-251;0;-0,4005;1,544;0,4005;
-250,5;0;-1,2016;1,542;1,2016;
-250;0;-1,0872;1,552;1,0872;
-249,5;0;-0,2289;1,547;0,2289;
-249;0;-0,4578;1,537;0,4578;
-248,5;0;0,2861;1,538;-0,2861;
-248;0;0,6866;1,539;-0,6866;
-247,5;0;1,2589;1,546;-1,2589;
-247;0;-1,0872;1,537;1,0872;
-246,5;0;-2,0027;1,542;2,0027;
-246;0;0,7439;1,554;-0,7439;
-245,5;0;0,8583;1,538;-0,8583;
-245;0;0,4005;1,538;-0,4005;
-244,5;0;-0,6294;1,543;0,6294;
-244;0;-0,515;1,549;0,515;
-243,5;0;1,7738;1,55;-1,7738;
-243;0;1,4305;1,539;-1,4305;
-242,5;0;-2,4033;1,532;2,4033;
-242;0;-0,6866;1,547;0,6866;
-241,5;0;-1,03;1,549;1,03;
-241;0;-0,2861;1,547;0,2861;
-240,5;0;0,4005;1,535;-0,4005;
-240;0;0;1,548;0;
-239,5;0;-0,1717;1,547;0,1717;
-239;0;0,6866;1,552;-0,6866;
-238,5;0;-0,1144;1,534;0,1144;
-238;0;0,9727;1,538;-0,9727;
-237,5;0;0,8011;1,541;-0,8011;
-237;0;-0,8011;1,544;0,8011;
-236,5;0;0,2861;1,553;-0,2861;
-236;0;0,5722;1,541;-0,5722;
-235,5;0;0,9727;1,531;-0,9727;
-235;0;-2,0599;1,525;2,0599;
-234,5;0;-2,6894;1,542;2,6894;
-234;0;-1,8311;1,558;1,8311;
-233,5;0;0,2861;1,555;-0,2861;
-233;0;0,6866;1,531;-0,6866;
-232,5;0;0,515;1,527;-0,515;
-232;0;-0,6866;1,546;0,6866;
-231,5;0;-0,1144;1,562;0,1144;
-231;0;0,4005;1,55;-0,4005;
-230,5;0;2,1172;1,547;-2,1172;
-230;0;-1,3161;1,529;1,3161;
-229,5;0;-0,4578;1,54;0,4578;
-229;0;-1,545;1,549;1,545;
-228,5;0;-1,03;1,548;1,03;
-228;0;0,6866;1,544;-0,6866;
-227,5;0;-0,9727;1,537;0,9727;
-227;0;-0,9727;1,535;0,9727;
-226,5;0;-1,3733;1,543;1,3733;
-226;0;1,6594;1,551;-1,6594;
-225,5;0;0,6866;1,544;-0,6866;
-225;0;-0,4578;1,539;0,4578;
-224,5;0;-0,9727;1,543;0,9727;
-224;0;-1,6022;1,548;1,6022;
-223,5;0;0,6866;1,55;-0,6866;
-223;0;0,4578;1,536;-0,4578;
-222,5;0;1,03;1,537;-1,03;
-222;0;-0,515;1,537;0,515;
-221,5;0;-1,4877;1,547;1,4877;
-221;0;-0,5722;1,549;0,5722;
-220,5;0;0,0572;1,546;-0,0572;
-220;0;-0,1717;1,542;0,1717;
-219,5;0;-0,6866;1,541;0,6866;
-219;0;-0,5722;1,545;0,5722;
-218,5;0;-0,8583;1,546;0,8583;
-218;0;0,6866;1,545;-0,6866;
-217,5;0;0;1,53;0;
-217;0;0,0572;1,533;-0,0572;
-216,5;0;-0,2289;1,545;0,2289;
-216;0;0,3433;1,544;-0,3433;
-215,5;0;0,8583;1,542;-0,8583;
-215;0;0,4005;1,535;-0,4005;
-214,5;0;-1,2016;1,537;1,2016;
-214;0;0,2861;1,553;-0,2861;
-213,5;0;-1,0872;1,546;1,0872;
-213;0;1,03;1,543;-1,03;
-212,5;0;-0,4005;1,527;0,4005;
-212;0;-1,03;1,536;1,03;
-211,5;0;-2,0027;1,548;2,0027;
-211;0;-0,0572;1,557;0,0572;
-210,5;0;0,7439;1,548;-0,7439;
-210;0;0,7439;1,536;-0,7439;
-209,5;0;-0,8583;1,531;0,8583;
-209;0;0,2289;1,544;-0,2289;
-208,5;0;-1,1444;1,547;1,1444;
-208;0;-0,0572;1,543;0,0572;
-207,5;0;0,5722;1,548;-0,5722;
-207;0;0;1,542;0;
-206,5;0;0,2289;1,535;-0,2289;
-206;0;-1,2016;1,537;1,2016;
-205,5;0;-0,0572;1,548;0,0572;
-205;0;-0,1144;1,538;0,1144;
-204,5;0;-0,0572;1,537;0,0572;
-204;0;-0,4578;1,538;0,4578;
-203,5;0;-1,1444;1,545;1,1444;
-203;0;-0,2861;1,546;0,2861;
-202,5;0;0,8011;1,535;-0,8011;
-202;0;0,9727;1,533;-0,9727;
-201,5;0;-1,2589;1,545;1,2589;
-201;0;-1,4877;1,555;1,4877;
-200,5;0;-0,4005;1,554;0,4005;
-200;0;1,6022;1,545;-1,6022;
-199,5;0;2,1172;1,531;-2,1172;
-199;0;0,2289;1,527;-0,2289;
-198,5;0;-0,4578;1,542;0,4578;
-198;0;1,3733;1,555;-1,3733;
-197,5;0;0,4005;1,546;-0,4005;
-197;0;1,4305;1,542;-1,4305;
-196,5;0;-0,4005;1,529;0,4005;
-196;0;-1,2016;1,54;1,2016;
-195,5;0;0,9155;1,55;-0,9155;
-195;0;0,6294;1,542;-0,6294;
-194,5;0;0,6294;1,539;-0,6294;
-194;0;-0,0572;1,539;0,0572;
-193,5;0;0,515;1,545;-0,515;
-193;0;0,9155;1,549;-0,9155;
-192,5;0;0,4005;1,541;-0,4005;
-192;0;0,6294;1,536;-0,6294;
-191,5;0;-1,4877;1,548;1,4877;
-191;0;-0,8011;1,554;0,8011;
-190,5;0;1,3733;1,553;-1,3733;
-190;0;0,8011;1,538;-0,8011;
-189,5;0;0,8011;1,525;-0,8011;
-189;0;-2,0027;1,538;2,0027;
-188,5;0;-1,6022;1,546;1,6022;
-188;0;-0,6294;1,546;0,6294;
-187,5;0;1,7166;1,547;-1,7166;
-187;0;1,9455;1,533;-1,9455;
-186,5;0;0;1,53;0;
-186;0;-1,3733;1,541;1,3733;
-185,5;0;-0,1717;1,549;0,1717;
-185;0;-1,03;1,544;1,03;
-184,5;0;-0,1717;1,535;0,1717;
-184;0;0,6294;1,536;-0,6294;
-183,5;0;-1,2589;1,546;1,2589;
-183;0;-0,515;1,554;0,515;
-182,5;0;1,3733;1,558;-1,3733;
-182;0;1,6022;1,535;-1,6022;
-181,5;0;0,9727;1,533;-0,9727;
-181;0;-0,515;1,535;0,515;
-180,5;0;-2,346;1,556;2,346;
-180;0;0,515;1,559;-0,515;
-179,5;0;1,2589;1,543;-1,2589;
-179;0;1,4877;1,526;-1,4877;
-178,5;0;-0,7439;1,526;0,7439;
-178;0;-0,6866;1,547;0,6866;
-177,5;0;1,2589;1,549;-1,2589;
-177;0;1,0872;1,531;-1,0872;
-176,5;0;-0,9727;1,528;0,9727;
-176;0;-1,6022;1,536;1,6022;
-175,5;0;-0,9155;1,548;0,9155;
-175;0;0,4578;1,55;-0,4578;
-174,5;0;0,9155;1,537;-0,9155;
-174;0;1,8883;1,533;-1,8883;
-173,5;0;-0,6866;1,541;0,6866;
-173;0;-1,9455;1,549;1,9455;
-172,5;0;0,4005;1,558;-0,4005;
-172;0;1,1444;1,543;-1,1444;
-171,5;0;1,7738;1,536;-1,7738;
-171;0;0,1144;1,532;-0,1144;
-170,5;0;-2,0027;1,548;2,0027;
-170;0;-1,6022;1,562;1,6022;
-169,5;0;1,545;1,547;-1,545;
-169;0;0,4005;1,531;-0,4005;
-168,5;0;0;1,534;0;
-168;0;-1,8883;1,538;1,8883;
-167,5;0;-1,3733;1,545;1,3733;
-167;0;1,2016;1,546;-1,2016;
-166,5;0;2,2316;1,541;-2,2316;
-166;0;0,2289;1,534;-0,2289;
-165,5;0;-1,03;1,546;1,03;
-165;0;-2,0027;1,549;2,0027;
-164,5;0;1,3161;1,548;-1,3161;
-164;0;1,3161;1,535;-1,3161;
-163,5;0;-0,9727;1,536;0,9727;
-163;0;-2,0599;1,55;2,0599;
-162,5;0;-0,8583;1,555;0,8583;
-162;0;0,9155;1,552;-0,9155;
-161,5;0;0,2289;1,538;-0,2289;
-161;0;-1,4305;1,54;1,4305;
-160,5;0;-1,7166;1,544;1,7166;
-160;0;0;1,548;0;
-159,5;0;0,3433;1,557;-0,3433;
-159;0;1,4877;1,544;-1,4877;
-158,5;0;0,2861;1,543;-0,2861;
-158;0;-1,4305;1,546;1,4305;
-157,5;0;-1,4877;1,555;1,4877;
-157;0;2,346;1,555;-2,346;
-156,5;0;0,4005;1,535;-0,4005;
-156;0;-0,0572;1,539;0,0572;
-155,5;0;-2,2888;1,542;2,2888;
-155;0;-0,4005;1,566;0,4005;
-154,5;0;-0,515;1,562;0,515;
-154;0;-0,3433;1,556;0,3433;
-153,5;0;-0,1717;1,55;0,1717;
-153;0;-1,03;1,55;1,03;
-152,5;0;-1,9455;1,563;1,9455;
-152;0;-0,4005;1,573;0,4005;
-151,5;0;-1,9455;1,559;1,9455;
-151;0;0;1,571;0;
-150,5;0;-2,5177;1,566;2,5177;
-150;0;-1,0872;1,571;1,0872;
-149,5;0;-1,8311;1,575;1,8311;
-149;0;-1,0872;1,573;1,0872;
-148,5;0;-1,4877;1,576;1,4877;
-148;0;-1,8883;1,576;1,8883;
-147,5;0;-2,0027;1,574;2,0027;
-147;0;-1,7166;1,58;1,7166;
-146,5;0;-1,6022;1,577;1,6022;
-146;0;-1,7166;1,58;1,7166;
-145,5;0;-1,7738;1,578;1,7738;
-145;0;-2,4033;1,583;2,4033;
-144,5;0;-1,6022;1,589;1,6022;
-144;0;-1,2016;1,582;1,2016;
-143,5;0;-2,2316;1,581;2,2316;
-143;0;-1,4305;1,583;1,4305;
-142,5;0;-2,2316;1,594;2,2316;
-142;0;-2,5749;1,584;2,5749;
-141,5;0;-1,2589;1,582;1,2589;
-141;0;-1,8883;1,575;1,8883;
-140,5;0;-3,4332;1,572;3,4332;
-140;0;-1,9455;1,583;1,9455;
-139,5;0;-2,0599;1,585;2,0599;
-139;0;-0,9727;1,577;0,9727;
-138,5;0;0,1717;1,575;-0,1717;
-138;0;-1,2016;1,568;1,2016;
-137,5;0;-1,545;1,572;1,545;
-137;0;-1,6594;1,579;1,6594;
-136,5;0;-0,9727;1,581;0,9727;
-136;0;-0,4578;1,574;0,4578;
-135,5;0;-0,4578;1,555;0,4578;
-135;0;-0,6866;1,569;0,6866;
-134,5;0;0,0572;1,577;-0,0572;
-134;0;-0,1717;1,581;0,1717;
-133,5;0;-1,1444;1,57;1,1444;
-133;0;-0,0572;1,565;0,0572;
-132,5;0;-2,4605;1,567;2,4605;
-132;0;-2,2888;1,571;2,2888;
-131,5;0;-1,6022;1,581;1,6022;
-131;0;0,2861;1,571;-0,2861;
-130,5;0;1,7166;1,558;-1,7166;
-130;0;-0,2861;1,555;0,2861;
-129,5;0;-1,6022;1,561;1,6022;
-129;0;-2,6894;1,575;2,6894;
-128,5;0;-0,2289;1,584;0,2289;
-128;0;0,6294;1,569;-0,6294;
-127,5;0;-0,3433;1,551;0,3433;
-127;0;-0,3433;1,563;0,3433;
-126,5;0;0,9155;1,574;-0,9155;
-126;0;0,1144;1,56;-0,1144;
-125,5;0;-0,8583;1,56;0,8583;
-125;0;-0,9727;1,57;0,9727;
-124,5;0;-0,8011;1,569;0,8011;
-124;0;-1,03;1,563;1,03;
-123,5;0;0;1,57;0;
-123;0;-0,1144;1,562;0,1144;
-122,5;0;-0,7439;1,558;0,7439;
-122;0;0,7439;1,567;-0,7439;
-121,5;0;-0,7439;1,563;0,7439;
-121;0;-0,9727;1,571;0,9727;
-120,5;0;0,9155;1,566;-0,9155;
-120;0;0,7439;1,562;-0,7439;
-119,5;0;0,9727;1,563;-0,9727;
-119;0;-0,515;1,571;0,515;
-118,5;0;1,1444;1,575;-1,1444;
-118;0;0,5722;1,559;-0,5722;
-117,5;0;0,4005;1,555;-0,4005;
-117;0;-1,8883;1,556;1,8883;
-116,5;0;-0,6294;1,567;0,6294;
-116;0;0,1717;1,57;-0,1717;
-115,5;0;-0,1717;1,559;0,1717;
-115;0;0,0572;1,557;-0,0572;
-114,5;0;0,4578;1,562;-0,4578;
-114;0;0,1717;1,569;-0,1717;
-113,5;0;-1,4877;1,563;1,4877;
-113;0;0,7439;1,566;-0,7439;
-112,5;0;0,2861;1,557;-0,2861;
-112;0;-0,6866;1,56;0,6866;
-111,5;0;-0,1717;1,566;0,1717;
-111;0;0,8011;1,574;-0,8011;
-110,5;0;-0,5722;1,563;0,5722;
-110;0;-1,4877;1,558;1,4877;
-109,5;0;-1,03;1,565;1,03;
-109;0;0,6294;1,564;-0,6294;
-108,5;0;-0,1144;1,564;0,1144;
-108;0;1,03;1,554;-1,03;
-107,5;0;0,515;1,556;-0,515;
-107;0;-0,515;1,557;0,515;
-106,5;0;0,4005;1,576;-0,4005;
-106;0;1,2016;1,561;-1,2016;
-105,5;0;1,7738;1,565;-1,7738;
-105;0;0,0572;1,559;-0,0572;
-104,5;0;-0,4005;1,566;0,4005;
-104;0;0,8583;1,572;-0,8583;
-103,5;0;0,8011;1,568;-0,8011;
-103;0;0,3433;1,558;-0,3433;
-102,5;0;-0,8583;1,554;0,8583;
-102;0;0,5722;1,563;-0,5722;
-101,5;0;-0,8583;1,561;0,8583;
-101;0;-0,2289;1,571;0,2289;
-100,5;0;-0,5722;1,566;0,5722;
-100;0;1,7166;1,561;-1,7166;
-99,5;0;-1,2589;1,547;1,2589;
-99;0;0,8583;1,56;-0,8583;
-98,5;0;-1,4305;1,562;1,4305;
-98;0;-1,4305;1,567;1,4305;
-97,5;0;0,4005;1,571;-0,4005;
-97;0;1,9455;1,556;-1,9455;
-96,5;0;1,1444;1,55;-1,1444;
-96;0;-0,5722;1,557;0,5722;
-95,5;0;0,3433;1,566;-0,3433;
-95;0;-1,3733;1,565;1,3733;
-94,5;0;0,9155;1,567;-0,9155;
-94;0;-0,0572;1,559;0,0572;
-93,5;0;0,4578;1,56;-0,4578;
-93;0;0,1717;1,56;-0,1717;
-92,5;0;-0,8011;1,562;0,8011;
-92;0;-1,2589;1,565;1,2589;
-91,5;0;0,0572;1,569;-0,0572;
-91;0;0,6866;1,564;-0,6866;
-90,5;0;0,0572;1,555;-0,0572;
-90;0;0,3433;1,559;-0,3433;
-89,5;0;-1,1444;1,556;1,1444;
-89;0;-1,03;1,569;1,03;
-88,5;0;0;1,567;0;
-88;0;1,1444;1,561;-1,1444;
-87,5;0;0,6866;1,549;-0,6866;
-87;0;0,9155;1,556;-0,9155;
-86,5;0;-1,1444;1,556;1,1444;
-86;0;-1,6594;1,57;1,6594;
-85,5;0;0,6294;1,574;-0,6294;
-85;0;0;1,565;0;
-84,5;0;1,3733;1,556;-1,3733;
-84;0;1,03;1,561;-1,03;
-83,5;0;0,0572;1,559;-0,0572;
-83;0;-0,2289;1,569;0,2289;
-82,5;0;-1,545;1,569;1,545;
-82;0;-0,2861;1,57;0,2861;
-81,5;0;1,9455;1,567;-1,9455;
-81;0;0,0572;1,554;-0,0572;
-80,5;0;-1,545;1,561;1,545;
-80;0;-1,8883;1,568;1,8883;
-79,5;0;-0,515;1,57;0,515;
-79;0;1,3733;1,561;-1,3733;
-78,5;0;0,8011;1,553;-0,8011;
-78;0;0,0572;1,55;-0,0572;
-77,5;0;-1,3161;1,552;1,3161;
-77;0;-2,0599;1,564;2,0599;
-76,5;0;1,2016;1,568;-1,2016;
-76;0;0,9155;1,562;-0,9155;
-75,5;0;-0,4005;1,551;0,4005;
-75;0;-1,1444;1,558;1,1444;
-74,5;0;-0,4005;1,56;0,4005;
-74;0;1,0872;1,57;-1,0872;
-73,5;0;0,1144;1,56;-0,1144;
-73;0;1,2589;1,557;-1,2589;
-72,5;0;-1,03;1,558;1,03;
-72;0;-2,346;1,558;2,346;
-71,5;0;0,3433;1,56;-0,3433;
-71;0;1,03;1,553;-1,03;
-70,5;0;-1,2016;1,549;1,2016;
-70;0;-1,9455;1,563;1,9455;
-69,5;0;0,6294;1,567;-0,6294;
-69;0;1,2589;1,55;-1,2589;
-68,5;0;1,7166;1,545;-1,7166;
-68;0;0,2861;1,548;-0,2861;
-67,5;0;1,7738;1,559;-1,7738;
-67;0;1,1444;1,561;-1,1444;
-66,5;0;2,5177;1,553;-2,5177;
-66;0;0,8583;1,547;-0,8583;
-65,5;0;1,3733;1,547;-1,3733;
-65;0;1,0872;1,547;-1,0872;
-64,5;0;0;1,55;0;
-64;0;0,7439;1,549;-0,7439;
-63,5;0;0,8583;1,541;-0,8583;
-63;0;0,6294;1,539;-0,6294;
-62,5;0;1,545;1,539;-1,545;
-62;0;0,8011;1,539;-0,8011;
-61,5;0;1,3161;1,532;-1,3161;
-61;0;1,8883;1,537;-1,8883;
-60,5;0;0,3433;1,539;-0,3433;
-60;0;0,2861;1,533;-0,2861;
-59,5;0;3,1471;1,533;-3,1471;
-59;0;2,6321;1,523;-2,6321;
-58,5;0;2,0027;1,514;-2,0027;
-58;0;0,9727;1,514;-0,9727;
-57,5;0;2,346;1,528;-2,346;
-57;0;2,346;1,52;-2,346;
-56,5;0;3,8338;1,514;-3,8338;
-56;0;3,376;1,508;-3,376;
-55,5;0;2,1172;1,508;-2,1172;
-55;0;1,03;1,517;-1,03;
-54,5;0;0,1144;1,517;-0,1144;
-54;0;3,5477;1,513;-3,5477;
-53,5;0;3,5477;1,519;-3,5477;
-53;0;3,0899;1,5;-3,0899;
-52,5;0;1,4305;1,507;-1,4305;
-52;0;2,9755;1,514;-2,9755;
-51,5;0;1,3161;1,515;-1,3161;
-51;0;2,6321;1,523;-2,6321;
-50,5;0;1,3161;1,517;-1,3161;
-50;0;3,376;1,514;-3,376;
-49,5;0;1,3733;1,507;-1,3733;
-49;0;2,4033;1,513;-2,4033;
-48,5;0;1,6594;1,516;-1,6594;
-48;0;2,861;1,518;-2,861;
-47,5;0;1,2016;1,509;-1,2016;
-47;0;0,9727;1,514;-0,9727;
-46,5;0;1,9455;1,515;-1,9455;
-46;0;1,2016;1,512;-1,2016;
-45,5;0;1,8883;1,522;-1,8883;
-45;0;0,1144;1,524;-0,1144;
-44,5;0;-1,0872;1,525;1,0872;
-44;0;0,1144;1,522;-0,1144;
-43,5;0;2,0027;1,528;-2,0027;
-43;0;-0,2861;1,527;0,2861;
-42,5;0;0,1144;1,539;-0,1144;
-42;0;-0,2861;1,534;0,2861;
-41,5;0;0,2861;1,539;-0,2861;
-41;0;-0,1717;1,538;0,1717;
-40,5;0;-0,1144;1,54;0,1144;
-40;0;-0,9727;1,542;0,9727;
-39,5;0;-1,4877;1,542;1,4877;
-39;0;-0,515;1,544;0,515;
-38,5;0;-0,1717;1,542;0,1717;
-38;0;1,2589;1,537;-1,2589;
-37,5;0;-0,515;1,534;0,515;
-37;0;-1,2589;1,543;1,2589;
-36,5;0;-1,6594;1,55;1,6594;
-36;0;-0,8583;1,552;0,8583;
-35,5;0;0,6294;1,547;-0,6294;
-35;0;-0,9155;1,538;0,9155;
-34,5;0;-0,9155;1,537;0,9155;
-34;0;-2,2316;1,549;2,2316;
-33,5;0;-1,6022;1,562;1,6022;
-33;0;-1,3161;1,558;1,3161;
-32,5;0;-0,4005;1,548;0,4005;
-32;0;-1,3733;1,538;1,3733;
-31,5;0;-0,8011;1,553;0,8011;
-31;0;-1,2016;1,547;1,2016;
-30,5;0;-1,3161;1,549;1,3161;
-30;0;-1,6022;1,551;1,6022;
-29,5;0;-0,2861;1,555;0,2861;
-29;0;-0,515;1,547;0,515;
-28,5;0;-0,2861;1,543;0,2861;
-28;0;-1,2016;1,546;1,2016;
-27,5;0;-2,4605;1,553;2,4605;
-27;0;0,2289;1,556;-0,2289;
-26,5;0;0,0572;1,557;-0,0572;
-26;0;-0,0572;1,551;0,0572;
-25,5;0;0;1,553;0;
-25;0;-1,0872;1,544;1,0872;
-24,5;0;-0,8583;1,551;0,8583;
-24;0;-1,3733;1,552;1,3733;
-23,5;0;-1,6022;1,555;1,6022;
-23;0;-0,6294;1,558;0,6294;
-22,5;0;0,5722;1,554;-0,5722;
-22;0;-1,4305;1,549;1,4305;
-21,5;0;-2,0599;1,551;2,0599;
-21;0;-0,4578;1,561;0,4578;
-20,5;0;-0,8583;1,556;0,8583;
-20;0;-0,1144;1,545;0,1144;
-19,5;0;-0,1144;1,547;0,1144;
-19;0;-0,5722;1,548;0,5722;
-18,5;0;0,3433;1,556;-0,3433;
-18;0;-1,7166;1,545;1,7166;
-17,5;0;-0,0572;1,549;0,0572;
-17;0;-0,4005;1,547;0,4005;
-16,5;0;0,8011;1,539;-0,8011;
-16;0;-1,1444;1,547;1,1444;
-15,5;0;-1,4877;1,548;1,4877;
-15;0;-0,1717;1,547;0,1717;
-14,5;0;0,6866;1,546;-0,6866;
-14;0;-1,7738;1,541;1,7738;
-13,5;0;-1,4877;1,55;1,4877;
-13;0;-1,1444;1,55;1,1444;
-12,5;0;-0,8011;1,544;0,8011;
-12;0;0,4578;1,549;-0,4578;
-11,5;0;-0,6294;1,55;0,6294;
-11;0;-1,0872;1,554;1,0872;
-10,5;0;0,6294;1,554;-0,6294;
-10;0;-1,6022;1,538;1,6022;
-9,5;0;-0,1144;1,549;0,1144;
-9;0;-1,545;1,543;1,545;
-8,5;0;0,0572;1,549;-0,0572;
-8;0;0,1717;1,547;-0,1717;
-7,5;0;0,0572;1,536;-0,0572;
-7;0;-0,1144;1,537;0,1144;
-6,5;0;-0,4578;1,54;0,4578;
-6;0;-0,6294;1,552;0,6294;
-5,5;0;1,6594;1,552;-1,6594;
-5;0;0,1717;1,545;-0,1717;
-4,5;0;0,9727;1,544;-0,9727;
-4;0;-0,4005;1,54;0,4005;
-3,5;0;-0,2289;1,545;0,2289;
-3;0;-0,4578;1,546;0,4578;
-2,5;0;-0,5722;1,55;0,5722;
-2;0;-0,3433;1,543;0,3433;
-1,5;0;-0,6294;1,551;0,6294;
-1;0;0,3433;1,551;-0,3433;
-0,5;0;1,3733;1,549;-1,3733;
0;400;5,1498;3,744;394,8502;
0,5;400;225,9064;5,719;174,0936;
1;400;484,2568;4,224;-84,2567;
1,5;400;555,1529;1,693;-155,1529;
2;400;407,238;0,593;-7,238;
2,5;400;201,5877;1,718;198,4123;
3;400;111,1221;3,874;288,8779;
3,5;400;175,6668;5,216;224,3332;
4;400;299,0914;4,971;100,9087;
4,5;400;371,3608;3,843;28,6392;
5;400;334,3964;2,993;65,6036;
5,5;400;251,9989;3,197;148,0011;
6;400;200,4433;3,991;199,5567;
