t (ms);Axis_1 [1] Default\P-Parameter\P-0-0048 Effective velocity command value(U/min );Axis_1 [1] Default\S-Parameter\S-0-0040 Velocity feedback value(U/min );Axis_1 [1] Default\P-Parameter\P-0-0038 Torque-generating current, command value(A eff);Axis_1 [1] Default\S-Parameter\S-0-0347 Velocity error(U/min )
-85,5;0;-1,3733;2,461;1,3733;
-85;0;-2,0599;2,461;2,0599;
-84,5;0;-0,3433;2,46;0,3433;
-84;0;1,7738;2,452;-1,7738;
-83,5;0;0,6866;2,441;-0,6866;
-83;0;-1,0872;2,444;1,0872;
-82,5;0;-2,1172;2,461;2,1172;
-82;0;-0,5722;2,465;0,5722;
-81,5;0;0,5722;2,452;-0,5722;
-81;0;1,3733;2,437;-1,3733;
-80,5;0;-0,0572;2,433;0,0572;
-80;0;0,7439;2,439;-0,7439;
-79,5;0;0,3433;2,441;-0,3433;
-79;0;0,6866;2,44;-0,6866;
-78,5;0;-0,8583;2,44;0,8583;
-78;0;-0,6866;2,448;0,6866;
-77,5;0;-0,4578;2,448;0,4578;
-77;0;1,6594;2,451;-1,6594;
-76,5;0;0,8583;2,443;-0,8583;
-76;0;-0,515;2,439;0,515;
-75,5;0;-1,7166;2,454;1,7166;
-75;0;-0,3433;2,465;0,3433;
-74,5;0;0,5722;2,456;-0,5722;
-74;0;-0,1144;2,438;0,1144;
-73,5;0;-0,7439;2,442;0,7439;
-73;0;-0,5722;2,458;0,5722;
-72,5;0;-0,4005;2,46;0,4005;
-72;0;1,2589;2,46;-1,2589;
-71,5;0;0,2861;2,441;-0,2861;
-71;0;-0,5722;2,432;0,5722;
-70,5;0;-0,8011;2,443;0,8011;
-70;0;0,4005;2,443;-0,4005;
-69,5;0;0,3433;2,444;-0,3433;
-69;0;-0,1144;2,435;0,1144;
-68,5;0;-0,4005;2,438;0,4005;
-68;0;0,8583;2,446;-0,8583;
-67,5;0;-0,8011;2,447;0,8011;
-67;0;-0,7439;2,443;0,7439;
-66,5;0;0,3433;2,452;-0,3433;
-66;0;-0,4578;2,449;0,4578;
-65,5;0;-1,8311;2,45;1,8311;
-65;0;-1,7166;2,464;1,7166;
-64,5;0;-0,2289;2,463;0,2289;
-64;0;0,6294;2,456;-0,6294;
-63,5;0;0,8583;2,441;-0,8583;
-63;0;0,9727;2,445;-0,9727;
-62,5;0;-2,4033;2,454;2,4033;
-62;0;-0,515;2,459;0,515;
-61,5;0;1,6022;2,448;-1,6022;
-61;0;1,3161;2,433;-1,3161;
-60,5;0;-1,1444;2,436;1,1444;
-60;0;-1,1444;2,444;1,1444;
-59,5;0;0,9155;2,454;-0,9155;
-59;0;2,9755;2,445;-2,9755;
-58,5;0;0,1717;2,435;-0,1717;
-58;0;0,2861;2,445;-0,2861;
-57,5;0;-0,0572;2,453;0,0572;
-57;0;1,2589;2,45;-1,2589;
-56,5;0;0,8583;2,435;-0,8583;
-56;0;-0,0572;2,445;0,0572;
-55,5;0;-0,3433;2,455;0,3433;
-55;0;-1,03;2,454;1,03;
-54,5;0;0,6866;2,459;-0,6866;
-54;0;1,1444;2,443;-1,1444;
-53,5;0;0,1144;2,441;-0,1144;
-53;0;-1,7166;2,453;1,7166;
-52,5;0;-2,0027;2,462;2,0027;
-52;0;-0,1717;2,455;0,1717;
-51,5;0;2,1744;2,448;-2,1744;
-51;0;0,9727;2,428;-0,9727;
-50,5;0;0,1144;2,431;-0,1144;
-50;0;-0,4578;2,44;0,4578;
-49,5;0;0,3433;2,446;-0,3433;
-49;0;0,9155;2,435;-0,9155;
-48,5;0;1,3733;2,432;-1,3733;
-48;0;-2,1172;2,432;2,1172;
-47,5;0;-1,8311;2,444;1,8311;
-47;0;-1,4305;2,455;1,4305;
-46,5;0;-0,1717;2,446;0,1717;
-46;0;-1,4877;2,438;1,4877;
-45,5;0;-0,2289;2,449;0,2289;
-45;0;-0,8011;2,456;0,8011;
-44,5;0;-1,4305;2,456;1,4305;
-44;0;0,8583;2,459;-0,8583;
-43,5;0;1,3161;2,447;-1,3161;
-43;0;-0,7439;2,45;0,7439;
-42,5;0;-1,9455;2,446;1,9455;
-42;0;0,0572;2,459;-0,0572;
-41,5;0;0,9155;2,448;-0,9155;
-41;0;0,6294;2,439;-0,6294;
-40,5;0;-0,7439;2,444;0,7439;
-40;0;-0,2861;2,452;0,2861;
-39,5;0;1,03;2,447;-1,03;
-39;0;0,3433;2,437;-0,3433;
-38,5;0;1,6022;2,436;-1,6022;
-38;0;0;2,432;0;
-37,5;0;-1,7738;2,446;1,7738;
-37;0;-2,1744;2,454;2,1744;
-36,5;0;0,4578;2,459;-0,4578;
-36;0;1,545;2,446;-1,545;
-35,5;0;-0,3433;2,437;0,3433;
-35;0;-0,9155;2,445;0,9155;
-34,5;0;-1,3161;2,453;1,3161;
-34;0;-1,4305;2,456;1,4305;
-33,5;0;-0,1144;2,449;0,1144;
-33;0;0;2,456;0;
-32,5;0;-1,3733;2,449;1,3733;
-32;0;-0,1144;2,447;0,1144;
-31,5;0;-0,5722;2,444;0,5722;
-31;0;-0,0572;2,445;0,0572;
-30,5;0;1,2589;2,446;-1,2589;
-30;0;0,6294;2,44;-0,6294;
-29,5;0;-0,6866;2,436;0,6866;
-29;0;0,6294;2,442;-0,6294;
-28,5;0;0,3433;2,444;-0,3433;
-28;0;0;2,445;0;
-27,5;0;1,1444;2,444;-1,1444;
-27;0;-0,3433;2,44;0,3433;
-26,5;0;-0,8583;2,447;0,8583;
-26;0;-0,2289;2,456;0,2289;
-25,5;0;-1,1444;2,446;1,1444;
-25;0;1,4305;2,451;-1,4305;
-24,5;0;-0,8011;2,449;0,8011;
-24;0;0,5722;2,456;-0,5722;
-23,5;0;0,1717;2,451;-0,1717;
-23;0;-1,2016;2,447;1,2016;
-22,5;0;-0,8583;2,459;0,8583;
-22;0;-0,3433;2,452;0,3433;
-21,5;0;0,9727;2,448;-0,9727;
-21;0;0,5722;2,441;-0,5722;
-20,5;0;2,2316;2,439;-2,2316;
-20;0;0,5722;2,435;-0,5722;
-19,5;0;-0,7439;2,443;0,7439;
-19;0;0;2,438;0;
-18,5;0;0,3433;2,435;-0,3433;
-18;0;0,8011;2,44;-0,8011;
-17,5;0;0,4005;2,448;-0,4005;
-17;0;0,3433;2,457;-0,3433;
-16,5;0;0,3433;2,456;-0,3433;
-16;0;-0,5722;2,441;0,5722;
-15,5;0;-0,8583;2,442;0,8583;
-15;0;-0,1144;2,445;0,1144;
-14,5;0;-2,6321;2,449;2,6321;
-14;0;-0,4005;2,463;0,4005;
-13,5;0;1,3161;2,459;-1,3161;
-13;0;0,8583;2,443;-0,8583;
-12,5;0;-0,4005;2,436;0,4005;
-12;0;-1,7738;2,449;1,7738;
-11,5;0;-0,7439;2,464;0,7439;
-11;0;1,4305;2,45;-1,4305;
-10,5;0;1,2016;2,435;-1,2016;
-10;0;0,9155;2,43;-0,9155;
-9,5;0;-0,2861;2,435;0,2861;
-9;0;0,1144;2,442;-0,1144;
-8,5;0;0,0572;2,448;-0,0572;
-8;0;0,8011;2,449;-0,8011;
-7,5;0;0,8011;2,445;-0,8011;
-7;0;-0,0572;2,441;0,0572;
-6,5;0;-0,6866;2,445;0,6866;
-6;0;-1,3733;2,459;1,3733;
-5,5;0;-0,5722;2,463;0,5722;
-5;0;-1,2016;2,447;1,2016;
-4,5;0;0,2861;2,445;-0,2861;
-4;0;-0,2861;2,45;0,2861;
-3,5;0;-0,6294;2,451;0,6294;
-3;0;-1,6594;2,446;1,6594;
-2,5;0;0,1144;2,459;-0,1144;
