t (ms);Axis_1 [1] Default\P-Parameter\P-0-0048 Effective velocity command value(U/min );Axis_1 [1] Default\S-Parameter\S-0-0040 Velocity feedback value(U/min );Axis_1 [1] Default\P-Parameter\P-0-0038 Torque-generating current, command value(A eff);Axis_1 [1] Default\S-Parameter\S-0-0347 Velocity error(U/min )
-285,5;0;-1,9455;1,55;1,9455;
-285;0;-3,3188;1,57;3,3188;
-284,5;0;-0,8583;1,578;0,8583;
-284;0;1,6022;1,566;-1,6022;
-283,5;0;2,2888;1,544;-2,2888;
-283;0;-0,3433;1,536;0,3433;
-282,5;0;-2,6894;1,55;2,6894;
-282;0;0,5722;1,566;-0,5722;
-281,5;0;0,9727;1,564;-0,9727;
-281;0;1,03;1,564;-1,03;
-280,5;0;0,9155;1,558;-0,9155;
-280;0;-0,2861;1,559;0,2861;
-279,5;0;-0,1717;1,562;0,1717;
-279;0;-1,03;1,552;1,03;
-278,5;0;-1,3733;1,562;1,3733;
-278;0;-0,6866;1,574;0,6866;
-277,5;0;-0,1717;1,568;0,1717;
-277;0;-0,6866;1,563;0,6866;
-276,5;0;-1,2016;1,558;1,2016;
-276;0;1,2016;1,561;-1,2016;
-275,5;0;0,6294;1,551;-0,6294;
-275;0;-1,2589;1,561;1,2589;
-274,5;0;0,4005;1,578;-0,4005;
-274;0;-0,2861;1,567;0,2861;
-273,5;0;0,6294;1,554;-0,6294;
-273;0;-0,1144;1,544;0,1144;
-272,5;0;-0,6866;1,561;0,6866;
-272;0;-0,6294;1,575;0,6294;
-271,5;0;-0,1717;1,567;0,1717;
-271;0;0,1717;1,551;-0,1717;
-270,5;0;-0,4005;1,549;0,4005;
-270;0;-1,0872;1,552;1,0872;
-269,5;0;-1,8883;1,564;1,8883;
-269;0;0,8583;1,573;-0,8583;
-268,5;0;0,2289;1,563;-0,2289;
-268;0;0,515;1,554;-0,515;
-267,5;0;0,1144;1,562;-0,1144;
-267;0;-1,03;1,564;1,03;
-266,5;0;1,545;1,571;-1,545;
-266;0;0,9727;1,563;-0,9727;
-265,5;0;0,8011;1,562;-0,8011;
-265;0;-0,8011;1,558;0,8011;
-264,5;0;-0,6294;1,559;0,6294;
-264;0;1,6022;1,563;-1,6022;
-263,5;0;1,2016;1,555;-1,2016;
-263;0;1,3733;1,556;-1,3733;
-262,5;0;-1,2589;1,549;1,2589;
-262;0;-0,8011;1,561;0,8011;
-261,5;0;0,7439;1,563;-0,7439;
-261;0;1,03;1,56;-1,03;
-260,5;0;0,6294;1,549;-0,6294;
-260;0;-1,9455;1,557;1,9455;
-259,5;0;-0,4005;1,57;0,4005;
-259;0;0,1717;1,575;-0,1717;
-258,5;0;1,2589;1,569;-1,2589;
-258;0;-0,3433;1,547;0,3433;
-257,5;0;-1,2589;1,558;1,2589;
-257;0;0,7439;1,568;-0,7439;
-256,5;0;-0,2289;1,573;0,2289;
-256;0;0,0572;1,567;-0,0572;
-255,5;0;1,7166;1,567;-1,7166;
-255;0;-0,4005;1,551;0,4005;
-254,5;0;0,4005;1,558;-0,4005;
-254;0;-0,3433;1,552;0,3433;
-253,5;0;-0,9727;1,559;0,9727;
-253;0;0,1717;1,568;-0,1717;
-252,5;0;0,515;1,558;-0,515;
-252;0;0,2861;1,561;-0,2861;
-251,5;0;-1,2589;1,552;1,2589;
-251;0;0,6294;1,561;-0,6294;
-250,5;0;2,0599;1,566;-2,0599;
-250;0;-0,9727;1,553;0,9727;
-249,5;0;-1,2016;1,563;1,2016;
-249;0;-0,4578;1,578;0,4578;
-248,5;0;-1,8311;1,572;1,8311;
-248;0;0,1717;1,559;-0,1717;
-247,5;0;-1,1444;1,553;1,1444;
-247;0;-2,6894;1,555;2,6894;
-246,5;0;-1,8311;1,562;1,8311;
-246;0;-0,3433;1,566;0,3433;
-245,5;0;0;1,56;0;
-245;0;0;1,555;0;
-244,5;0;0,4005;1,559;-0,4005;
-244;0;1,7738;1,56;-1,7738;
-243,5;0;-0,1144;1,555;0,1144;
-243;0;-0,4005;1,553;0,4005;
-242,5;0;0,2861;1,565;-0,2861;
-242;0;-1,03;1,554;1,03;
-241,5;0;-0,0572;1,559;0,0572;
-241;0;-0,7439;1,558;0,7439;
-240,5;0;2,4605;1,555;-2,4605;
-240;0;-0,8583;1,554;0,8583;
-239,5;0;-0,9155;1,567;0,9155;
-239;0;-0,8011;1,568;0,8011;
-238,5;0;0,2289;1,571;-0,2289;
-238;0;1,2016;1,563;-1,2016;
-237,5;0;1,4305;1,558;-1,4305;
-237;0;-1,03;1,557;1,03;
-236,5;0;-0,515;1,564;0,515;
-236;0;-0,0572;1,569;0,0572;
-235,5;0;-0,1717;1,565;0,1717;
-235;0;0,9727;1,567;-0,9727;
-234,5;0;0,4578;1,558;-0,4578;
-234;0;0;1,557;0;
-233,5;0;0,7439;1,561;-0,7439;
-233;0;-0,1144;1,561;0,1144;
-232,5;0;-0,7439;1,563;0,7439;
-232;0;0,2861;1,565;-0,2861;
-231,5;0;0,5722;1,554;-0,5722;
-231;0;1,6594;1,55;-1,6594;
-230,5;0;0,0572;1,555;-0,0572;
-230;0;-1,4877;1,566;1,4877;
-229,5;0;0,9155;1,573;-0,9155;
-229;0;-0,0572;1,573;0,0572;
-228,5;0;-0,4005;1,561;0,4005;
-228;0;-0,2861;1,556;0,2861;
-227,5;0;-0,6866;1,559;0,6866;
-227;0;0,4005;1,56;-0,4005;
-226,5;0;-0,515;1,562;0,515;
-226;0;-0,4578;1,57;0,4578;
-225,5;0;0,2289;1,568;-0,2289;
-225;0;-0,6866;1,558;0,6866;
-224,5;0;0,515;1,557;-0,515;
-224;0;-1,3733;1,553;1,3733;
-223,5;0;0,5722;1,562;-0,5722;
-223;0;0,4578;1,565;-0,4578;
-222,5;0;0,9727;1,561;-0,9727;
-222;0;0,3433;1,553;-0,3433;
-221,5;0;0,7439;1,556;-0,7439;
-221;0;0,4005;1,551;-0,4005;
-220,5;0;-0,6866;1,558;0,6866;
-220;0;-1,1444;1,568;1,1444;
-219,5;0;1,03;1,568;-1,03;
-219;0;0,2861;1,555;-0,2861;
-218,5;0;-0,1717;1,556;0,1717;
-218;0;-0,2289;1,565;0,2289;
-217,5;0;-0,4578;1,563;0,4578;
-217;0;-1,3161;1,57;1,3161;
-216,5;0;-0,4578;1,573;0,4578;
-216;0;-0,7439;1,563;0,7439;
-215,5;0;-0,0572;1,559;0,0572;
-215;0;0,4578;1,555;-0,4578;
-214,5;0;-1,4877;1,55;1,4877;
-214;0;-0,0572;1,562;0,0572;
-213,5;0;-0,4578;1,565;0,4578;
-213;0;0,515;1,564;-0,515;
-212,5;0;0,9727;1,556;-0,9727;
-212;0;-0,3433;1,547;0,3433;
-211,5;0;-0,4578;1,551;0,4578;
-211;0;-0,6294;1,564;0,6294;
-210,5;0;-2,0027;1,566;2,0027;
-210;0;0,8583;1,568;-0,8583;
-209,5;0;1,03;1,562;-1,03;
-209;0;0,2289;1,548;-0,2289;
-208,5;0;-0,1144;1,558;0,1144;
-208;0;-1,03;1,567;1,03;
-207,5;0;-1,6022;1,582;1,6022;
-207;0;-1,2589;1,579;1,2589;
-206,5;0;0,6294;1,562;-0,6294;
-206;0;0,4578;1,547;-0,4578;
-205,5;0;-1,3733;1,54;1,3733;
-205;0;-0,3433;1,561;0,3433;
-204,5;0;0,4005;1,574;-0,4005;
-204;0;0,3433;1,567;-0,3433;
-203,5;0;1,0872;1,558;-1,0872;
-203;0;2,1172;1,558;-2,1172;
-202,5;0;-0,2289;1,549;0,2289;
-202;0;0,9155;1,56;-0,9155;
-201,5;0;-0,4005;1,561;0,4005;
-201;0;1,545;1,573;-1,545;
-200,5;0;0,8011;1,567;-0,8011;
-200;0;-0,1717;1,559;0,1717;
-199,5;0;-0,8583;1,56;0,8583;
-199;0;-0,6294;1,561;0,6294;
-198,5;0;-1,545;1,565;1,545;
-198;0;0,2289;1,565;-0,2289;
-197,5;0;-0,8011;1,567;0,8011;
-197;0;1,3733;1,572;-1,3733;
-196,5;0;-0,0572;1,553;0,0572;
-196;0;0,2289;1,563;-0,2289;
-195,5;0;-0,4005;1,563;0,4005;
-195;0;-0,2861;1,569;0,2861;
-194,5;0;-0,7439;1,563;0,7439;
-194;0;0,2861;1,563;-0,2861;
-193,5;0;-0,2861;1,558;0,2861;
-193;0;0,9155;1,56;-0,9155;
-192,5;0;1,2016;1,56;-1,2016;
-192;0;-0,6866;1,552;0,6866;
-191,5;0;0,4005;1,559;-0,4005;
-191;0;-0,2289;1,558;0,2289;
-190,5;0;0,2289;1,559;-0,2289;
-190;0;-0,515;1,565;0,515;
-189,5;0;-0,4005;1,566;0,4005;
-189;0;0,8011;1,565;-0,8011;
-188,5;0;-0,2861;1,564;0,2861;
-188;0;-0,4578;1,557;0,4578;
-187,5;0;-0,9155;1,564;0,9155;
-187;0;-1,1444;1,566;1,1444;
-186,5;0;0,1717;1,568;-0,1717;
-186;0;0,8583;1,563;-0,8583;
-185,5;0;-0,6866;1,556;0,6866;
-185;0;-1,7166;1,556;1,7166;
-184,5;0;-0,1144;1,565;0,1144;
-184;0;0,5722;1,564;-0,5722;
-183,5;0;0,9727;1,558;-0,9727;
-183;0;0,6294;1,545;-0,6294;
-182,5;0;-1,2016;1,552;1,2016;
-182;0;-1,545;1,56;1,545;
-181,5;0;-0,1144;1,57;0,1144;
-181;0;1,4305;1,567;-1,4305;
-180,5;0;0,3433;1,559;-0,3433;
-180;0;0,4578;1,561;-0,4578;
-179,5;0;-1,8883;1,555;1,8883;
-179;0;-0,0572;1,567;0,0572;
-178,5;0;0,3433;1,571;-0,3433;
-178;0;-0,2289;1,561;0,2289;
-177,5;0;-0,6866;1,568;0,6866;
-177;0;-0,4005;1,562;0,4005;
-176,5;0;0,4578;1,559;-0,4578;
-176;0;0,8011;1,566;-0,8011;
-175,5;0;-0,4005;1,56;0,4005;
-175;0;-0,8583;1,563;0,8583;
-174,5;0;-0,8011;1,56;0,8011;
-174;0;-0,515;1,559;0,515;
-173,5;0;-0,3433;1,563;0,3433;
-173;0;0,3433;1,555;-0,3433;
-172,5;0;0,515;1,557;-0,515;
-172;0;0,1144;1,561;-0,1144;
-171,5;0;-0,7439;1,559;0,7439;
-171;0;-0,0572;1,564;0,0572;
-170,5;0;0;1,557;0;
-170;0;0,0572;1,559;-0,0572;
-169,5;0;-1,1444;1,564;1,1444;
-169;0;-1,0872;1,571;1,0872;
-168,5;0;0,8011;1,567;-0,8011;
-168;0;-0,4005;1,56;0,4005;
-167,5;0;-1,6594;1,56;1,6594;
-167;0;0,4578;1,57;-0,4578;
-166,5;0;-0,7439;1,564;0,7439;
-166;0;0,8011;1,564;-0,8011;
-165,5;0;0,0572;1,559;-0,0572;
-165;0;-0,515;1,559;0,515;
-164,5;0;-1,2589;1,56;1,2589;
-164;0;1,7166;1,56;-1,7166;
-163,5;0;0,6294;1,555;-0,6294;
-163;0;-0,9727;1,554;0,9727;
-162,5;0;1,0872;1,566;-1,0872;
-162;0;0,2289;1,561;-0,2289;
-161,5;0;1,0872;1,563;-1,0872;
-161;0;1,8311;1,565;-1,8311;
-160,5;0;-0,1717;1,559;0,1717;
-160;0;0,6294;1,565;-0,6294;
-159,5;0;0,4005;1,565;-0,4005;
-159;0;-0,515;1,561;0,515;
-158,5;0;-0,1717;1,563;0,1717;
-158;0;-1,1444;1,565;1,1444;
-157,5;0;0,9727;1,57;-0,9727;
-157;0;0,1144;1,57;-0,1144;
-156,5;0;0,1144;1,564;-0,1144;
-156;0;-0,2861;1,561;0,2861;
-155,5;0;-0,8583;1,554;0,8583;
-155;0;-1,0872;1,557;1,0872;
-154,5;0;-0,6294;1,565;0,6294;
-154;0;0,9727;1,563;-0,9727;
-153,5;0;0,7439;1,561;-0,7439;
-153;0;0,2289;1,554;-0,2289;
-152,5;0;0,6294;1,555;-0,6294;
-152;0;0,3433;1,563;-0,3433;
-151,5;0;-0,1717;1,561;0,1717;
-151;0;0,8011;1,569;-0,8011;
-150,5;0;0,9727;1,565;-0,9727;
-150;0;0,1717;1,559;-0,1717;
-149,5;0;0;1,561;0;
-149;0;-0,0572;1,569;0,0572;
-148,5;0;0,3433;1,576;-0,3433;
-148;0;0,2289;1,568;-0,2289;
-147,5;0;0;1,556;0;
-147;0;0,2861;1,563;-0,2861;
-146,5;0;-0,0572;1,566;0,0572;
-146;0;-0,3433;1,569;0,3433;
-145,5;0;0,5722;1,568;-0,5722;
-145;0;1,7166;1,558;-1,7166;
-144,5;0;0,2289;1,547;-0,2289;
-144;0;0,9155;1,552;-0,9155;
-143,5;0;-2,0027;1,552;2,0027;
-143;0;-0,8583;1,565;0,8583;
-142,5;0;1,0872;1,566;-1,0872;
-142;0;0,4005;1,559;-0,4005;
-141,5;0;-0,1717;1,551;0,1717;
-141;0;0,0572;1,56;-0,0572;
-140,5;0;0,8583;1,571;-0,8583;
-140;0;0,3433;1,567;-0,3433;
-139,5;0;1,0872;1,558;-1,0872;
-139;0;-0,2861;1,557;0,2861;
-138,5;0;-0,8583;1,565;0,8583;
-138;0;-1,1444;1,568;1,1444;
-137,5;0;-1,3161;1,574;1,3161;
-137;0;0,1144;1,567;-0,1144;
-136,5;0;-0,9155;1,561;0,9155;
-136;0;0,7439;1,556;-0,7439;
-135,5;0;-0,6866;1,554;0,6866;
-135;0;-0,8011;1,561;0,8011;
-134,5;0;-0,3433;1,57;0,3433;
-134;0;-0,1144;1,568;0,1144;
-133,5;0;-0,4005;1,552;0,4005;
-133;0;-0,2861;1,55;0,2861;
-132,5;0;0;1,553;0;
-132;0;-1,7738;1,552;1,7738;
-131,5;0;-1,8883;1,563;1,8883;
-131;0;-0,4005;1,575;0,4005;
-130,5;0;0,1717;1,569;-0,1717;
-130;0;1,2016;1,561;-1,2016;
-129,5;0;1,8883;1,544;-1,8883;
-129;0;-0,9727;1,553;0,9727;
-128,5;0;-1,2589;1,572;1,2589;
-128;0;-1,2589;1,58;1,2589;
-127,5;0;2,0599;1,576;-2,0599;
-127;0;0,9727;1,562;-0,9727;
-126,5;0;-0,0572;1,548;0,0572;
-126;0;1,3161;1,565;-1,3161;
-125,5;0;-0,6294;1,566;0,6294;
-125;0;-0,4578;1,577;0,4578;
-124,5;0;1,2016;1,568;-1,2016;
-124;0;0,6866;1,554;-0,6866;
-123,5;0;0,3433;1,55;-0,3433;
-123;0;-0,3433;1,548;0,3433;
-122,5;0;0,6866;1,554;-0,6866;
-122;0;0,1144;1,567;-0,1144;
-121,5;0;-0,6866;1,568;0,6866;
-121;0;0,8583;1,563;-0,8583;
-120,5;0;0,8011;1,55;-0,8011;
-120;0;-0,8583;1,548;0,8583;
-119,5;0;-1,3733;1,554;1,3733;
-119;0;-1,2589;1,573;1,2589;
-118,5;0;-0,0572;1,578;0,0572;
-118;0;0,1144;1,568;-0,1144;
-117,5;0;0,4005;1,557;-0,4005;
-117;0;-1,6022;1,555;1,6022;
-116,5;0;0,2289;1,56;-0,2289;
-116;0;-0,8011;1,565;0,8011;
-115,5;0;-0,8011;1,566;0,8011;
-115;0;0,515;1,571;-0,515;
-114,5;0;0,515;1,56;-0,515;
-114;0;1,4305;1,558;-1,4305;
-113,5;0;1,0872;1,556;-1,0872;
-113;0;-0,8011;1,549;0,8011;
-112,5;0;-0,6294;1,568;0,6294;
-112;0;1,4305;1,567;-1,4305;
-111,5;0;0,1717;1,554;-0,1717;
-111;0;0,6866;1,553;-0,6866;
-110,5;0;-0,6294;1,554;0,6294;
-110;0;-1,3733;1,567;1,3733;
-109,5;0;-1,6594;1,567;1,6594;
-109;0;0,3433;1,566;-0,3433;
-108,5;0;0,7439;1,561;-0,7439;
-108;0;-0,6866;1,561;0,6866;
-107,5;0;-1,3733;1,576;1,3733;
-107;0;-0,515;1,568;0,515;
-106,5;0;-0,1144;1,56;0,1144;
-106;0;-0,4005;1,564;0,4005;
-105,5;0;0,7439;1,567;-0,7439;
-105;0;-0,8583;1,559;0,8583;
-104,5;0;1,545;1,564;-1,545;
-104;0;-0,1717;1,558;0,1717;
-103,5;0;-0,0572;1,554;0,0572;
-103;0;-0,1717;1,552;0,1717;
-102,5;0;-0,1144;1,561;0,1144;
-102;0;-1,3161;1,551;1,3161;
-101,5;0;0,1144;1,557;-0,1144;
-101;0;-0,2861;1,561;0,2861;
-100,5;0;0,1144;1,565;-0,1144;
-100;0;0,0572;1,564;-0,0572;
-99,5;0;0,515;1,568;-0,515;
-99;0;0,9155;1,566;-0,9155;
-98,5;0;-0,1717;1,561;0,1717;
-98;0;2,0027;1,57;-2,0027;
-97,5;0;-0,1144;1,561;0,1144;
-97;0;-0,3433;1,562;0,3433;
-96,5;0;-0,7439;1,566;0,7439;
-96;0;-0,2289;1,567;0,2289;
-95,5;0;-1,2589;1,568;1,2589;
-95;0;-0,2861;1,571;0,2861;
-94,5;0;0,8011;1,566;-0,8011;
-94;0;3,1471;1,555;-3,1471;
-93,5;0;0,6866;1,554;-0,6866;
-93;0;0,1144;1,555;-0,1144;
-92,5;0;0,7439;1,556;-0,7439;
-92;0;-1,7166;1,564;1,7166;
-91,5;0;-0,1144;1,572;0,1144;
-91;0;1,1444;1,566;-1,1444;
-90,5;0;1,03;1,553;-1,03;
-90;0;0,0572;1,553;-0,0572;
-89,5;0;0,1144;1,557;-0,1144;
-89;0;-2,4605;1,561;2,4605;
-88,5;0;-1,3161;1,565;1,3161;
-88;0;-0,1144;1,574;0,1144;
-87,5;0;0,8011;1,568;-0,8011;
-87;0;0,1144;1,558;-0,1144;
-86,5;0;0,5722;1,562;-0,5722;
-86;0;0;1,562;0;
-85,5;0;-1,2016;1,567;1,2016;
-85;0;-1,1444;1,574;1,1444;
-84,5;0;0,9155;1,567;-0,9155;
-84;0;-0,0572;1,556;0,0572;
-83,5;0;1,3733;1,552;-1,3733;
-83;0;-0,515;1,545;0,515;
-82,5;0;0,2861;1,552;-0,2861;
-82;0;-0,6294;1,566;0,6294;
-81,5;0;0,4005;1,578;-0,4005;
-81;0;1,7166;1,569;-1,7166;
-80,5;0;0,9155;1,554;-0,9155;
-80;0;0,4578;1,557;-0,4578;
-79,5;0;-0,7439;1,559;0,7439;
-79;0;-0,9727;1,563;0,9727;
-78,5;0;-0,3433;1,57;0,3433;
-78;0;-0,9155;1,565;0,9155;
-77,5;0;-0,6294;1,562;0,6294;
-77;0;-1,545;1,562;1,545;
-76,5;0;-0,3433;1,564;0,3433;
-76;0;-0,1717;1,564;0,1717;
-75,5;0;0,6866;1,569;-0,6866;
-75;0;1,0872;1,561;-1,0872;
-74,5;0;1,2016;1,557;-1,2016;
-74;0;-1,0872;1,559;1,0872;
-73,5;0;0,4578;1,562;-0,4578;
-73;0;-0,2289;1,557;0,2289;
-72,5;0;-1,1444;1,559;1,1444;
-72;0;-0,515;1,56;0,515;
-71,5;0;0,3433;1,566;-0,3433;
-71;0;0,8583;1,558;-0,8583;
-70,5;0;0,8011;1,555;-0,8011;
-70;0;-0,3433;1,565;0,3433;
-69,5;0;-1,4877;1,572;1,4877;
-69;0;-0,4005;1,57;0,4005;
-68,5;0;1,3733;1,562;-1,3733;
-68;0;1,0872;1,556;-1,0872;
-67,5;0;0,0572;1,565;-0,0572;
-67;0;-1,2016;1,565;1,2016;
-66,5;0;-0,2861;1,571;0,2861;
-66;0;-0,0572;1,562;0,0572;
-65,5;0;0,4578;1,558;-0,4578;
-65;0;-1,1444;1,557;1,1444;
-64,5;0;0,3433;1,562;-0,3433;
-64;0;1,545;1,564;-1,545;
-63,5;0;0,4578;1,553;-0,4578;
-63;0;-0,1144;1,563;0,1144;
-62,5;0;-1,2589;1,565;1,2589;
-62;0;1,2016;1,568;-1,2016;
-61,5;0;1,1444;1,56;-1,1444;
-61;0;1,2589;1,549;-1,2589;
-60,5;0;-1,3733;1,554;1,3733;
-60;0;0,3433;1,569;-0,3433;
-59,5;0;-0,1717;1,571;0,1717;
-59;0;0,1717;1,562;-0,1717;
-58,5;0;0,1717;1,557;-0,1717;
-58;0;0,0572;1,565;-0,0572;
-57,5;0;0,7439;1,57;-0,7439;
-57;0;-0,7439;1,564;0,7439;
-56,5;0;0,4005;1,569;-0,4005;
-56;0;0,2861;1,566;-0,2861;
-55,5;0;-0,2861;1,563;0,2861;
-55;0;0,2861;1,563;-0,2861;
-54,5;0;0,4005;1,565;-0,4005;
-54;0;0,2289;1,563;-0,2289;
-53,5;0;1,03;1,56;-1,03;
-53;0;0,515;1,557;-0,515;
-52,5;0;1,4877;1,565;-1,4877;
-52;0;-0,5722;1,561;0,5722;
-51,5;0;0,9155;1,568;-0,9155;
-51;0;-1,03;1,558;1,03;
-50,5;0;1,4877;1,554;-1,4877;
-50;0;1,0872;1,554;-1,0872;
-49,5;0;-1,8883;1,56;1,8883;
-49;0;-1,3161;1,568;1,3161;
-48,5;0;0,5722;1,571;-0,5722;
-48;0;0,6866;1,562;-0,6866;
-47,5;0;-0,0572;1,561;0,0572;
-47;0;0,515;1,563;-0,515;
-46,5;0;0,2289;1,567;-0,2289;
-46;0;-0,4578;1,569;0,4578;
-45,5;0;-0,3433;1,571;0,3433;
-45;0;1,03;1,57;-1,03;
-44,5;0;0,515;1,557;-0,515;
-44;0;0,1717;1,549;-0,1717;
-43,5;0;0,1144;1,555;-0,1144;
-43;0;-0,3433;1,56;0,3433;
-42,5;0;-1,03;1,561;1,03;
-42;0;-0,4005;1,565;0,4005;
-41,5;0;1,1444;1,561;-1,1444;
-41;0;0,1144;1,552;-0,1144;
-40,5;0;1,7166;1,554;-1,7166;
-40;0;-1,7738;1,555;1,7738;
-39,5;0;-0,1717;1,577;0,1717;
-39;0;0,7439;1,575;-0,7439;
-38,5;0;0,7439;1,567;-0,7439;
-38;0;0,515;1,555;-0,515;
-37,5;0;-0,8011;1,559;0,8011;
-37;0;-0,2861;1,574;0,2861;
-36,5;0;-0,8011;1,567;0,8011;
-36;0;-0,4578;1,562;0,4578;
-35,5;0;-0,8583;1,555;0,8583;
-35;0;-0,2861;1,557;0,2861;
